<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,60,20160128,180000,728.9100000,737.5800000,725.5800000,731.5800000,114768586
RI.RTSI,60,20160128,190000,731.5800000,731.8800000,721.7400000,727.1300000,75257694
RI.RTSI,60,20160129,110000,732.4700000,749.4400000,732.4700000,745.0200000,2228170607
RI.RTSI,60,20160129,120000,745.0100000,747.5600000,739.8500000,740.9700000,94304761
RI.RTSI,60,20160129,130000,740.9600000,744.4500000,736.2600000,737.4200000,92632657
RI.RTSI,60,20160129,140000,737.4200000,739.4800000,728.0000000,730.0100000,86969216
RI.RTSI,60,20160129,150000,730.0000000,732.2000000,727.9000000,729.8000000,45730510
RI.RTSI,60,20160129,160000,729.8400000,736.3700000,729.8200000,735.2800000,44648045
RI.RTSI,60,20160129,170000,735.3100000,736.0700000,731.6700000,735.2000000,33170447
RI.RTSI,60,20160129,180000,735.2100000,745.9700000,733.9100000,745.0700000,87181674
RI.RTSI,60,20160129,190000,745.0700000,745.4000000,738.7500000,745.3000000,93436556
RI.RTSI,60,20160201,110000,743.6500000,743.6500000,731.9600000,735.4000000,2195233269
RI.RTSI,60,20160201,120000,735.3900000,738.3900000,728.9200000,735.7700000,71489252
RI.RTSI,60,20160201,130000,735.7500000,741.0100000,733.8600000,738.0000000,40155839
RI.RTSI,60,20160201,140000,737.9700000,740.6000000,736.8900000,738.5100000,28277526
RI.RTSI,60,20160201,150000,738.5200000,742.3700000,734.9700000,735.2900000,44465869
RI.RTSI,60,20160201,160000,735.2600000,735.8000000,729.4400000,731.3400000,39388553
RI.RTSI,60,20160201,170000,731.3800000,732.6900000,725.7300000,727.7500000,46556938
RI.RTSI,60,20160201,180000,727.7100000,731.0200000,723.8300000,726.9700000,38142064
RI.RTSI,60,20160201,190000,727.0100000,730.3900000,725.4500000,730.3900000,45441850
RI.RTSI,60,20160202,110000,721.9600000,721.9600000,714.0000000,720.9000000,2207292613
RI.RTSI,60,20160202,120000,720.9700000,723.0700000,713.9900000,714.1500000,69573200
RI.RTSI,60,20160202,130000,714.1500000,714.4100000,706.1900000,706.9700000,63170411
RI.RTSI,60,20160202,140000,706.9600000,707.7000000,701.5700000,702.7300000,41746682
RI.RTSI,60,20160202,150000,702.7400000,705.4500000,696.9300000,697.6500000,67558275
RI.RTSI,60,20160202,160000,697.6300000,700.8600000,695.0100000,700.8200000,55835238
RI.RTSI,60,20160202,170000,700.8400000,702.7300000,695.1700000,696.4200000,44658737
RI.RTSI,60,20160202,180000,696.4100000,700.0700000,694.9300000,696.0300000,40410800
RI.RTSI,60,20160202,190000,696.0400000,701.2100000,695.9500000,701.2100000,43260026
RI.RTSI,60,20160203,110000,692.9200000,698.9500000,690.1900000,697.5900000,2194142793
RI.RTSI,60,20160203,120000,697.5200000,708.8100000,695.3900000,708.2000000,74980394
RI.RTSI,60,20160203,130000,708.1700000,710.0300000,703.5100000,704.2200000,40850285
RI.RTSI,60,20160203,140000,704.2000000,707.5500000,702.9300000,703.5600000,21950875
RI.RTSI,60,20160203,150000,703.5400000,709.0100000,703.3700000,708.6900000,33906456
RI.RTSI,60,20160203,160000,708.7400000,712.1500000,705.8800000,705.9000000,24562893
RI.RTSI,60,20160203,170000,705.9000000,711.3900000,704.2100000,710.6000000,29135104
RI.RTSI,60,20160203,180000,710.6700000,713.6700000,706.3700000,706.8600000,41758754
RI.RTSI,60,20160203,190000,706.8600000,706.9600000,694.3200000,696.9600000,80906564
RI.RTSI,60,20160204,110000,723.1600000,738.4800000,723.1600000,733.6800000,2279401983
RI.RTSI,60,20160204,120000,733.6300000,733.8100000,725.4200000,730.1000000,87276083
RI.RTSI,60,20160204,130000,730.1100000,736.3400000,725.8000000,733.6900000,56217860
RI.RTSI,60,20160204,140000,733.6900000,735.1200000,730.7100000,732.0400000,31471764
RI.RTSI,60,20160204,150000,732.0200000,735.1200000,727.6300000,728.9000000,36456771
RI.RTSI,60,20160204,160000,728.9300000,732.2800000,727.9500000,729.1000000,36796856
RI.RTSI,60,20160204,170000,729.0700000,732.0100000,726.5900000,728.3800000,38094989
RI.RTSI,60,20160204,180000,728.4400000,745.5100000,728.3800000,743.7100000,104434797
RI.RTSI,60,20160204,190000,743.6900000,745.6800000,738.8200000,738.8200000,61833481
RI.RTSI,60,20160205,110000,730.1500000,730.3900000,722.2500000,724.4200000,2200483517
RI.RTSI,60,20160205,120000,724.4200000,725.3000000,720.0000000,723.8300000,44682346
RI.RTSI,60,20160205,130000,723.8500000,737.8100000,723.7200000,735.6700000,48913771
RI.RTSI,60,20160205,140000,735.6800000,736.4800000,732.1300000,734.2500000,29656045
RI.RTSI,60,20160205,150000,734.3000000,737.8000000,730.9500000,735.1300000,24964825
RI.RTSI,60,20160205,160000,735.1300000,737.5000000,732.9700000,734.1600000,21337880
RI.RTSI,60,20160205,170000,734.1700000,736.5500000,727.0700000,727.4200000,58203134
RI.RTSI,60,20160205,180000,727.4300000,728.3900000,720.4500000,722.4100000,45224194
RI.RTSI,60,20160205,190000,722.3600000,726.0500000,721.9200000,725.9100000,38896859
RI.RTSI,60,20160208,110000,724.2600000,729.8600000,723.4200000,724.8500000,2186306421
RI.RTSI,60,20160208,120000,724.8800000,734.8000000,723.6300000,733.8800000,50484751
RI.RTSI,60,20160208,130000,733.8100000,733.9500000,717.0800000,717.4900000,83373683
RI.RTSI,60,20160208,140000,717.5600000,719.5000000,714.1100000,717.5900000,54191221
RI.RTSI,60,20160208,150000,717.5700000,719.4500000,715.8400000,719.2900000,23449875
RI.RTSI,60,20160208,160000,719.4600000,719.5000000,711.6000000,712.3800000,33844790
RI.RTSI,60,20160208,170000,712.3700000,716.4000000,711.4100000,715.5900000,27464723
RI.RTSI,60,20160208,180000,715.5600000,717.9000000,706.3900000,706.9300000,59717608
RI.RTSI,60,20160208,190000,706.9300000,707.5900000,700.7600000,704.0300000,65482022
RI.RTSI,60,20160209,110000,697.4800000,703.6700000,693.4200000,701.4200000,2204245031
RI.RTSI,60,20160209,120000,701.3300000,705.3300000,696.7400000,702.5300000,79931666
RI.RTSI,60,20160209,130000,702.5100000,702.8200000,694.6900000,695.1700000,51166104
RI.RTSI,60,20160209,140000,695.1600000,702.2000000,693.9300000,699.6300000,38391763
RI.RTSI,60,20160209,150000,699.6500000,700.4200000,694.9600000,695.0800000,31388879
RI.RTSI,60,20160209,160000,695.0300000,695.0500000,685.4900000,687.5500000,69876261
RI.RTSI,60,20160209,170000,687.5400000,691.5200000,684.3900000,687.2600000,49030958
RI.RTSI,60,20160209,180000,687.3200000,695.1100000,685.7400000,693.9700000,53222965
RI.RTSI,60,20160209,190000,693.9600000,697.2600000,690.3700000,690.3700000,44328346
RI.RTSI,60,20160210,110000,679.4000000,689.0800000,676.7900000,685.9300000,2194491307
RI.RTSI,60,20160210,120000,685.9000000,691.9100000,684.5400000,691.3700000,49832332
RI.RTSI,60,20160210,130000,691.3700000,693.4300000,688.1100000,691.5000000,44152059
RI.RTSI,60,20160210,140000,691.5300000,691.8800000,683.9400000,690.2100000,41353310
RI.RTSI,60,20160210,150000,690.1700000,694.3600000,688.1800000,688.8500000,38283566
RI.RTSI,60,20160210,160000,688.8700000,691.7400000,687.4800000,691.6400000,20454555
RI.RTSI,60,20160210,170000,691.6400000,692.6600000,685.4500000,688.2700000,28173018
RI.RTSI,60,20160210,180000,688.3700000,690.6800000,681.6600000,688.4400000,55090047
RI.RTSI,60,20160210,190000,688.4500000,705.2000000,688.3200000,696.6100000,79391072
RI.RTSI,60,20160211,110000,692.5500000,692.5500000,680.2500000,681.8900000,2216946137
RI.RTSI,60,20160211,120000,681.8900000,681.8900000,674.9700000,675.9300000,80227178
RI.RTSI,60,20160211,130000,675.9300000,676.0600000,671.5500000,673.8600000,53580730
RI.RTSI,60,20160211,140000,673.8600000,676.2200000,672.6200000,675.1400000,32163555
RI.RTSI,60,20160211,150000,675.1400000,675.3800000,670.6300000,671.4500000,35094606
RI.RTSI,60,20160211,160000,671.4500000,672.1700000,666.3600000,667.3200000,67238783
RI.RTSI,60,20160211,170000,667.3500000,669.3500000,663.6100000,666.1600000,41434991
RI.RTSI,60,20160211,180000,666.1500000,679.5300000,665.2100000,679.5300000,60414669
RI.RTSI,60,20160211,190000,679.4700000,679.7000000,671.3400000,671.3400000,52826562
RI.RTSI,60,20160212,110000,678.2700000,686.4400000,678.2700000,682.2400000,2211726440
RI.RTSI,60,20160212,120000,682.2400000,685.2800000,678.2800000,683.9600000,58380905
RI.RTSI,60,20160212,130000,683.9700000,688.2800000,681.0300000,683.3400000,56375894
RI.RTSI,60,20160212,140000,683.3400000,683.8200000,681.4500000,682.5600000,19414990
RI.RTSI,60,20160212,150000,682.5600000,686.8000000,682.3500000,686.2800000,24804660
RI.RTSI,60,20160212,160000,686.3300000,686.5500000,683.6700000,684.6200000,19228498
RI.RTSI,60,20160212,170000,684.6200000,688.8600000,683.0600000,686.3100000,33250130
RI.RTSI,60,20160212,180000,686.2900000,692.3900000,685.9900000,686.4500000,43580808
RI.RTSI,60,20160212,190000,686.3700000,691.1800000,684.4700000,689.9000000,44792867
RI.RTSI,60,20160215,110000,699.5500000,706.0900000,699.4900000,703.6200000,2202733337
RI.RTSI,60,20160215,120000,703.6200000,703.6400000,698.8900000,699.6200000,51186416
RI.RTSI,60,20160215,130000,699.6000000,702.4100000,698.0300000,701.8300000,29150819
RI.RTSI,60,20160215,140000,701.8300000,709.1500000,701.3500000,708.4600000,36769167
RI.RTSI,60,20160215,150000,708.4400000,711.6400000,708.3300000,708.8800000,28020801
RI.RTSI,60,20160215,160000,708.8900000,713.5300000,708.4500000,713.4900000,23095750
RI.RTSI,60,20160215,170000,713.4800000,713.5200000,707.2900000,707.4900000,24094330
RI.RTSI,60,20160215,180000,707.4800000,710.3100000,706.6300000,708.8300000,27004296
RI.RTSI,60,20160215,190000,708.8400000,709.0500000,704.0200000,707.2400000,35141656
RI.RTSI,60,20160216,110000,714.3800000,726.0700000,714.2900000,724.0900000,2210940812
RI.RTSI,60,20160216,120000,724.1200000,727.3800000,719.0600000,719.8100000,64244556
RI.RTSI,60,20160216,130000,719.7800000,719.8300000,710.3400000,712.5300000,71577699
RI.RTSI,60,20160216,140000,712.5500000,715.9200000,711.9200000,713.0400000,37368561
RI.RTSI,60,20160216,150000,713.0500000,714.5400000,710.5800000,713.0700000,31408306
RI.RTSI,60,20160216,160000,713.0600000,718.2800000,712.3400000,716.8500000,39771068
RI.RTSI,60,20160216,170000,716.9200000,717.0100000,708.6700000,711.0600000,41744385
RI.RTSI,60,20160216,180000,711.0300000,713.9700000,708.1300000,708.4900000,43546303
RI.RTSI,60,20160216,190000,708.4800000,709.9000000,706.3100000,708.6100000,50883801
RI.RTSI,60,20160217,110000,709.1100000,713.0900000,705.9700000,712.4200000,2197917610
RI.RTSI,60,20160217,120000,712.4200000,718.6700000,711.7300000,717.7900000,73652121
RI.RTSI,60,20160217,130000,717.7600000,722.8700000,716.4400000,722.8700000,58954346
RI.RTSI,60,20160217,140000,722.8300000,724.6600000,719.7700000,720.7900000,39191608
RI.RTSI,60,20160217,150000,720.7900000,724.3700000,720.0300000,723.8600000,23388599
RI.RTSI,60,20160217,160000,723.8400000,727.5900000,722.2200000,727.5000000,27442490
RI.RTSI,60,20160217,170000,727.5000000,727.8300000,725.6200000,726.5600000,44818331
RI.RTSI,60,20160217,180000,726.5500000,731.3500000,725.7100000,726.5400000,64451471
RI.RTSI,60,20160217,190000,726.5600000,739.5200000,726.5600000,735.8100000,61883848
RI.RTSI,60,20160218,110000,745.8300000,748.6200000,739.6300000,745.7100000,2219408335
RI.RTSI,60,20160218,120000,745.7100000,746.7500000,741.2600000,742.9400000,67995250
RI.RTSI,60,20160218,130000,742.9500000,751.7800000,742.7600000,751.7300000,59605410
RI.RTSI,60,20160218,140000,751.6900000,755.5400000,751.3800000,755.2700000,75210268
RI.RTSI,60,20160218,150000,755.2600000,756.3600000,752.3200000,753.3300000,57175183
RI.RTSI,60,20160218,160000,753.2700000,754.8200000,749.8600000,751.0700000,53304555
RI.RTSI,60,20160218,170000,751.1000000,754.9600000,749.3100000,754.7500000,51484523
RI.RTSI,60,20160218,180000,754.8800000,756.2500000,751.6600000,752.2000000,64236418
RI.RTSI,60,20160218,190000,752.2000000,752.8900000,750.0800000,752.8900000,47185318
RI.RTSI,60,20160219,110000,740.3300000,740.3300000,736.2000000,739.6300000,2215006327
RI.RTSI,60,20160219,120000,739.6500000,742.9900000,739.4000000,742.6200000,52033651
RI.RTSI,60,20160219,130000,742.6100000,742.7300000,735.6400000,737.2600000,55355738
RI.RTSI,60,20160219,140000,737.2500000,737.2900000,733.2000000,733.4700000,67254348
RI.RTSI,60,20160219,150000,733.4300000,734.0600000,730.9100000,733.8300000,38081641
RI.RTSI,60,20160219,160000,733.8200000,737.1400000,731.2200000,735.3200000,54142921
RI.RTSI,60,20160219,170000,735.3100000,735.8400000,726.2700000,727.2300000,50490681
RI.RTSI,60,20160219,180000,727.2700000,728.5100000,724.8100000,725.2300000,58044962
RI.RTSI,60,20160219,190000,725.2400000,725.9800000,721.6000000,725.9800000,67036425
RI.RTSI,60,20160220,110000,729.0400000,733.7300000,729.0400000,731.8600000,2162129921
RI.RTSI,60,20160220,120000,731.8500000,733.3400000,731.7100000,732.2900000,5154931
RI.RTSI,60,20160220,130000,732.3000000,735.2700000,732.1800000,735.1200000,5009361
RI.RTSI,60,20160220,140000,735.1200000,739.5800000,735.0800000,736.7800000,15320025
RI.RTSI,60,20160220,150000,736.8200000,738.8700000,736.2200000,738.1800000,7788283
RI.RTSI,60,20160220,160000,738.1800000,738.2700000,736.2400000,736.8200000,3664004
RI.RTSI,60,20160220,170000,736.8200000,737.1400000,736.4200000,736.9000000,4049114
RI.RTSI,60,20160220,180000,736.9200000,736.9700000,735.7200000,735.7600000,6075808
RI.RTSI,60,20160220,190000,735.7600000,735.7800000,731.5500000,732.9500000,11627979
RI.RTSI,60,20160222,110000,733.6900000,745.5600000,733.6900000,744.8000000,2177941204
RI.RTSI,60,20160222,120000,744.8500000,748.7800000,744.4800000,746.0100000,28397745
RI.RTSI,60,20160222,130000,746.0100000,750.2100000,744.8300000,750.1100000,22038434
RI.RTSI,60,20160222,140000,750.1100000,753.2000000,749.5000000,751.8200000,24758917
RI.RTSI,60,20160222,150000,751.8200000,756.6300000,751.7900000,756.4600000,24298737
RI.RTSI,60,20160222,160000,756.4700000,756.9500000,752.0700000,752.6300000,25757002
RI.RTSI,60,20160222,170000,752.6300000,757.3000000,752.3900000,756.5400000,24477092
RI.RTSI,60,20160222,180000,756.5400000,762.5800000,753.9500000,759.0500000,51165066
RI.RTSI,60,20160222,190000,759.0500000,761.4800000,758.3400000,761.4800000,295740000
RI.RTSI,60,20160223,010000,761.5700000,761.5700000,761.5700000,761.5700000,0
RI.RTSI,60,20160224,110000,741.5600000,747.5200000,741.5000000,744.8900000,362986160707
RI.RTSI,60,20160224,120000,744.8600000,746.0400000,740.7600000,744.7700000,556249325090
RI.RTSI,60,20160224,130000,744.7700000,744.7700000,733.0800000,735.0600000,891256089719
RI.RTSI,60,20160224,140000,735.0600000,735.4500000,730.4200000,731.6400000,1166120989148
RI.RTSI,60,20160224,150000,731.6500000,733.7300000,729.7300000,730.8900000,1032985945567
RI.RTSI,60,20160224,160000,730.8900000,732.7000000,728.8000000,732.6300000,1271348770356
RI.RTSI,60,20160224,170000,732.7200000,734.9400000,729.5500000,732.5300000,1773855094389
RI.RTSI,60,20160224,180000,732.4300000,732.4300000,725.4000000,726.6500000,1571991185366
RI.RTSI,60,20160224,190000,726.6500000,737.7300000,725.9500000,737.7300000,459626234811
RI.RTSI,60,20160225,110000,750.0600000,751.0000000,733.0700000,737.1800000,330772152614
RI.RTSI,60,20160225,120000,737.1900000,739.3100000,732.4000000,736.7600000,575583292621
RI.RTSI,60,20160225,130000,736.7600000,749.0400000,736.4600000,747.2400000,481133002958
RI.RTSI,60,20160225,140000,747.2300000,753.3700000,746.0400000,752.2000000,794629487988
RI.RTSI,60,20160225,150000,752.2200000,755.5000000,749.5600000,754.1700000,1196185680765
RI.RTSI,60,20160225,160000,754.1900000,755.5500000,749.9200000,749.9300000,1453881729278
RI.RTSI,60,20160225,170000,749.9500000,750.8500000,746.1100000,750.6300000,1767411327694
RI.RTSI,60,20160225,180000,750.6300000,753.3700000,745.3300000,746.3800000,1608516958633
RI.RTSI,60,20160225,190000,746.3600000,749.6100000,737.7300000,737.7300000,758113206516
RI.RTSI,60,20160226,110000,759.1400000,766.9100000,758.1100000,766.1900000,238471509918
RI.RTSI,60,20160226,120000,766.1100000,768.3000000,763.0300000,764.6900000,620698458433
RI.RTSI,60,20160226,130000,764.7000000,767.8700000,763.5000000,767.5300000,777457212783
RI.RTSI,60,20160226,140000,767.5400000,768.5000000,764.5400000,767.1200000,1282094151968
RI.RTSI,60,20160226,150000,767.1400000,768.2100000,763.0500000,763.7900000,1262777636736
RI.RTSI,60,20160226,160000,763.7700000,764.5100000,756.8400000,760.5100000,1544084145055
RI.RTSI,60,20160226,170000,760.4900000,771.6100000,760.4900000,770.6700000,1428150580453
RI.RTSI,60,20160226,180000,770.7100000,772.0800000,764.4000000,764.4100000,2242015710028
RI.RTSI,60,20160226,190000,764.4500000,764.5300000,755.0900000,757.4500000,779599127952
RI.RTSI,60,20160229,110000,747.9900000,752.3500000,746.1900000,750.2500000,296407903240
RI.RTSI,60,20160229,120000,750.1500000,754.4800000,747.2300000,750.2800000,526196603104
RI.RTSI,60,20160229,130000,750.3100000,752.2900000,749.7000000,752.2900000,777431414791
RI.RTSI,60,20160229,140000,752.2300000,759.4000000,752.2300000,758.9700000,601363377638
RI.RTSI,60,20160229,150000,759.0000000,761.7700000,758.3500000,760.3700000,901979868665
RI.RTSI,60,20160229,160000,760.3800000,763.3300000,758.9300000,760.3700000,1284227664463
RI.RTSI,60,20160229,170000,760.3700000,767.1700000,760.0900000,767.1500000,1030840613203
RI.RTSI,60,20160229,180000,767.2000000,767.3200000,763.3800000,765.3700000,1155394065242
RI.RTSI,60,20160229,190000,765.2200000,768.8000000,762.7700000,768.8000000,292162104657
RI.RTSI,60,20160301,110000,771.3200000,788.3300000,770.8700000,787.1200000,259914175222
RI.RTSI,60,20160301,120000,787.1400000,790.5500000,783.6200000,789.5600000,451029115086
RI.RTSI,60,20160301,130000,789.5400000,789.5700000,784.1700000,787.1300000,536940168662
RI.RTSI,60,20160301,140000,787.1300000,790.5200000,785.9600000,787.5700000,932051969602
RI.RTSI,60,20160301,150000,787.6000000,788.1800000,784.2400000,785.2900000,1677215492881
RI.RTSI,60,20160301,160000,785.2600000,788.0100000,782.7500000,787.4500000,1479651691482
RI.RTSI,60,20160301,170000,787.4700000,789.3800000,784.2000000,785.8200000,1713736026098
RI.RTSI,60,20160301,180000,785.8300000,787.4900000,779.1500000,782.8300000,1286401360863
